"","skeleton_id","neuron_name","Class 1","Class 2","Merge Class","is_pdiff","is_usplit","is_LNpre","is_brain","Hemisphere","Pair","Pair ID","lineage","dendrite_input","axon_input","Class4"
"305","16158918","(BAla12 descending 3 right) [*BAla12_r akira] #16158918","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17355745"," 923","BAla12"," 105"," 36",NA
"306","16992171"," (BAla12_34 neuron left) [*BAla12_l akira, *BAla34_l akira] #16992171","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17356024"," 872","unk","  90"," 13",NA
"307","17356024"," (BAla12_34 neuron right) [*BAla12_r akira, *BAla34_r akira] #17356024","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16992171"," 872","unk"," 104"," 13",NA
"308"," 5080991","(BAla34 Ipsilateral Hook left) [*BAla34_l akira] #5080991","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","10959064"," 124","BAla34","  38"," 25",NA
"309","10959064","(BAla34 Ipsilateral Hook right) [*BAla34_r akira] #10959064","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 5080991"," 124","BAla34","  38"," 23",NA
"310","16435686","(BAla34 ascending 1 left) [*BAla34_l akira] #16435686","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","18861011"," 778","BAla34"," 113"," 26",NA
"311","18861011","(BAla34 ascending 1 right) [*BAla34_r akira] #18861011","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","16435686"," 778","BAla34"," 123"," 35",NA
"312","18087179","(BAla34 ascending 2 left) [*BAla34_l akira] #18087179","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17587452","1022","BAla34","  60"," 10",NA
"313","17587452","(BAla34 ascending 2 right) [*BAla12_r akira] #17587452","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","18087179","1022","BAla12","  54","  5",NA
"314","16434824","(BAla34 ascending 3 left) [*BAla34_l akira] #16434824","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17355860"," 776","BAla34","  51","  8",NA
"315","17355860","(BAla34 ascending 3 right) [*BAla34_r akira] #17355860","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16434824"," 776","BAla34","  44","  8",NA
"316","16435325","(BAla34 ascending 4 left) [*BAla34_l akira] #16435325","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 8995807"," 777","BAla34","  51"," 15",NA
"317"," 8995807","(BAla34 ascending 4 right) [*BAla34_r akira] #8995807","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16435325"," 777","BAla34","  66"," 20",NA
"318","14570370","(BAla34 bilateral 1 left) [*BAla34_l akira] #14570370","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13724377"," 646","BAla34","  25"," 16",NA
"319","13724377","(BAla34 bilateral 1 right) [*BAla34_r akira] #13724377","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14570370"," 646","BAla34","  42"," 15",NA
"320","16434560","(BAla34 bilateral 2 left) [*BAla34_l akira] #16434560","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17328580"," 775","BAla34","  28"," 25",NA
"321","17328580","(BAla34 bilateral 2 right) [*BAla34_r akira] #17328580","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16434560"," 775","BAla34","  28"," 20",NA
"322","14621584","(BAla34 bilateral 3 left) [*BAla34_l akira] #14621584","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17355864"," 650","BAla34"," 114"," 22",NA
"323","17355864","(BAla34 bilateral 3 right) [*BAla34_r akira] #17355864","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14621584"," 650","BAla34","  91"," 35",NA
"324","14638686","(BAla34 bilateral 4 left) [*BAla34_l akira] #14638686","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","11891098"," 651","BAla34","  32"," 16",NA
"325","11891098","(BAla34 bilateral 4 right (defect?)) [*BAla34_r akira] #11891098","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14638686"," 651","BAla34","  25"," 42",NA
"326","14586769","(BAla34 brush left ) [*BAla34_l akira] #14586769","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","19048289"," 648","BAla34","  74"," 15",NA
"327","19048289","(BAla34 brush right) [*BAla34_r akira] #19048289","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14586769"," 648","BAla34","  66"," 21",NA
"328","16588928","(BAla34 descending left) [*BAla34_l akira] #16588928","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17355892"," 815","BAla34","  41","  9",NA
"329","17355892","(BAla34 descending right) [*BAla34_r akira] #17355892","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","16588928"," 815","BAla34","  45","  8",NA
"330","14756000","(BAla34 hairy ascending left) [*BAla34_l akira] #14756000","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13634759"," 658","BAla34","  37"," 55",NA
"331","13634759","(BAla34 hairy ascending right) [*BAla34_r akira] #13634759","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14756000"," 658","BAla34","  95"," 64",NA
"332","16431065","(BAla34 large span neuron left) [*BAla34_l akira] #16431065","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17587710"," 773","BAla34","  43","  6",NA
"333","17587710","(BAla34 large span neuron right) [*BAla34_r akira] #17587710","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16431065"," 773","BAla34","  35","  9",NA
"334","17356467","(BAla34 lateral descending 1a left) [*BAla34_l akira] #17356467","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","20242957"," 928","BAla34","  33","  1",NA
"335","20242957","(BAla34 lateral descending 1a right) [*BAla34_r akira] #20242957","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17356467"," 928","BAla34","  29","  0",NA
"336","18123575","(BAla34 lateral descending 1b left) [*BAla34_l akira] #18123575","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17543765","1026","BAla34","  37","  3",NA
"337","17543765","(BAla34 lateral descending 1b right) [*BAla34_r akira] #17543765","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","18123575","1026","BAla34","  13","  1",NA
"338","17448356","(BAla34 ven 1 d left) [*BAla34_l akira] #17448356","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13675374"," 959","BAla34","  75"," 47",NA
"339","13675374","(BAla34 ven 1 d right) [*BAla12_r akira] #13675374","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17448356"," 959","BAla12","  83"," 37",NA
"340","17356454","(BAla34 ventral cluster 1 left) [*BAla34_l akira] #17356454","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 2557644"," 927","BAla34","  22"," 50",NA
"341"," 2557644","(BAla34 ventral cluster 1 right) [*BAla34_r akira] #2557644","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17356454"," 927","BAla34","  26"," 31",NA
"342","17356450","(BAla34 ventral cluster 2 left) [*BAla34_l akira] #17356450","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17355872"," 926","BAla34","  83"," 50",NA
"343","17355872","(BAla34 ventral cluster 2 right) [*BAla34_r akira] #17355872","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17356450"," 926","BAla34","  67"," 41",NA
"344","13313410","(BAla34 ventral cluster 3 left) [*BAla34_l akira] #13313410","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16586265"," 596","BAla34","  42"," 32",NA
"345","16586265","(BAla34 ventral cluster 3 right) [*BAla34_r akira] #16586265","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","13313410"," 596","BAla34","  51"," 33",NA
"346","17814107","(BAla34 ventral cluster 4 left) [*BAla34_l akira] #17814107","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","10167116","1009","BAla34","  46"," 30",NA
"347","10167116","(BAla34 ventral cluster 4 right) [*BAla34_r akira] #10167116","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17814107","1009","BAla34","  44"," 40",NA
"348","17728632","(BAlc post ascending 1 left) [*BAlc post_l akira] #17728632","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17327188"," 970","BAlc post","   9","  3",NA
"349","17327188","(BAlc post ascending 1 right) [*BAlc post_r akira] #17327188","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17728632"," 970","BAlc post","  34"," 16",NA
"350","12452356","(BAlc post ascending 2 left) [*BAlc post_l akira] #12452356","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 6250655"," 560","BAlc post","   8"," 18",NA
"351"," 6250655","(BAlc post ascending 2 right) [*BAlc post_r akira] #6250655","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","12452356"," 560","BAlc post","  16","  5",NA
"352"," 6254216","(BAlc post lat lat #4 ALT neuron 6254217 right) [*BAlc post_r akira] #6254216","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","11192283"," 483","BAlc post","   3","  1",NA
"353","11192283","(BAlc post lat lat #4 ALT neuron left) [*BAlc post_l akira] #11192283","Unk","","Unk","TRUE","FALSE","FALSE","TRUE","L"," 6254216"," 483","BAlc post","   0","  0",NA
"354","15608355","(BAlc post lat lat 6 AL left) [*BAlc post_l akira] #15608355","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 6252764"," 708","BAlc post","  25","  4",NA
"355"," 6252764","(BAlc post lat lat 6 AL right) [*BAlc post_r akira] #6252764","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","15608355"," 708","BAlc post","  19","  0",NA
"356","12121795","(BAlc_post I left) [*BAlc post_l akira] #12121795","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","11788830"," 528","BAlc post","  97"," 36",NA
"357","11788830","(BAlc_post I right) [*BAlc post_r akira] #11788830","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","12121795"," 528","BAlc post","  93"," 31",NA
"358","12089601","(BAlc_post I2 left) [*BAlc post_l akira] #12089601","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","11838242"," 527","BAlc post","  15"," 18",NA
"359","11838242","(BAlc_post I2 right) [*BAlc post_r akira] #11838242","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","12089601"," 527","BAlc post","  16"," 19",NA
"360"," 6229682","(BAlc_post dev deviant neuron) [*BAlc post_l akira] #6229682","Unk","","Unk","TRUE","FALSE","FALSE","TRUE","L","      -1","  -1","BAlc post","   0","  0",NA
"361","17075832","(BAlp descending 1 left) [unknown lineage] #17075832","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","14039007"," 880","unk","  31"," 18",NA
"362","14039007","(BAlp descending 1 right) [*BAlp_ant_r akira] #14039007","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17075832"," 880","BAlp_ant","  42"," 19",NA
"363","17809869","(BAlp descending 2 left) [*BAlp_ant_l akira] #17809869","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","15934458","1006","BAlp_ant","  66","  7",NA
"364","15934458","(BAlp descending 2 right) [*BAlp_ant_r akira] #15934458","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17809869","1006","BAlp_ant"," 100"," 16",NA
"365"," 7439913","(BAlp descending 3 left) [*BAlp_ant_l akira] #7439913","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17654519"," 217","BAlp_ant","  23","  7",NA
"366","17654519"," (BAlp descending 3 right) [*BAlp_ant_r akira, unknown lineage] #17654519","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R"," 7439913"," 217","BAlp_ant","  29","  5",NA
"367","14726069","(BAlp2_left) [*BAlp_ant_l akira] #14726069","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16852421"," 657","BAlp_ant"," 108"," 98",NA
"368","16852421","(BAlp2_right) [*BAlp_ant_r akira] #16852421","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14726069"," 657","BAlp_ant"," 202"," 74",NA
"369","15995958","(BAlp4 ascending 1 left) [*BAlp4_l akira] #15995958","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","18080008"," 735","BAlp4","  47"," 24",NA
"370","18080008","(BAlp4 ascending 1 right) [*BAlp4_r akira] #18080008","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","15995958"," 735","BAlp4","  19"," 29",NA
"371","11876076","(BAlp4 ascending 2 left) [*BAlp4_l akira] #11876076","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15674282"," 522","BAlp4","  22"," 24",NA
"372","15674282","(BAlp4 ascending 2 right) [*BAlp4_r akira] #15674282","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","11876076"," 522","BAlp4","  45"," 21",NA
"373","16422744","(BAlp4 ascending 3 left) [*BAlp4_l akira] #16422744","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15589591"," 769","BAlp4","  45"," 42",NA
"374","15589591","(BAlp4 ascending 3 right) [*BAlp4_r akira] #15589591","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16422744"," 769","BAlp4","  25"," 21",NA
"375","14723506","(BAlp4 ascending 4 left) [*BAlp4_l akira] #14723506","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","17850822"," 655","BAlp4","  62"," 15",NA
"376","17850822","(BAlp4 ascending 4 right) [*BAlp4_r akira] #17850822","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","14723506"," 655","BAlp4","  43"," 30",NA
"377","17728781","(BAlp4 ascending 5 left) [*BAlp4_l akira] #17728781","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13644685"," 974","BAlp4","  19"," 13",NA
"378","13644685","(BAlp4 ascending 5 right) [*BAlp4_r akira] #13644685","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17728781"," 974","BAlp4","  36"," 14",NA
"379","17383431","(BAlp_ant ascending dendrite left) [*BAlp_ant_l akira] #17383431","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9532295"," 952","BAlp_ant","  45"," 14",NA
"380"," 9532295","(BAlp_ant ascending dendrite right) [*BAlp_ant_r akira] #9532295","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17383431"," 952","BAlp_ant"," 101","  9",NA
"381","17728695","(BAlp_ant ascending left) [*BAlp_ant_l akira] #17728695","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","10367190"," 971","BAlp_ant","  46"," 19",NA
"382","10367190","(BAlp_ant ascending right) [*BAlp_ant_r akira] #10367190","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17728695"," 971","BAlp_ant","  63"," 28",NA
"383","12935706","(BAlp_ant bilateral left) [*BAlp_ant_l akira] #12935706","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 5805651"," 590","BAlp_ant","  73"," 17",NA
"384"," 5805651","(BAlp_ant bilateral right) [*BAlp_ant_r akira] #5805651","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","12935706"," 590","BAlp_ant","  77"," 47",NA
"385","12000033","(BAmas12 SEZ descending left; Another SOG PN left) [*BAmas12_dor_l akira] #12000033","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 9750356"," 526","BAmas12_dor","  77"," 31",NA
"386"," 9750356","(BAmas12 SEZ descending right) [*BAmas12_ven_r akira] #9750356","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","12000033"," 526","BAmas12_ven","  62"," 10",NA
"387","  992646","(BAmas12 contra left; Interneuron--35 in total) [*BAmas12_ven_l akira] #992646","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","15599768","   0","BAmas12_ven","  96"," 31",NA
"388","15599768","(BAmas12 contra right) [*BAmas12_ven_r akira] #15599768","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","  992646","   0","BAmas12_ven","  59"," 16",NA
"389","18440675","(BAmas12 midline 3 left) [*BAmas12_ven_l akira] #18440675","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","12335381","1032","BAmas12_ven"," 102"," 37",NA
"390","12335381","(BAmas12 midline 3 right) [*BAmas12_ven_r akira] #12335381","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","18440675","1032","BAmas12_ven"," 102"," 21",NA
"391"," 1924051","(BAmas12 midline neuron 1 left) [*BAmas12_dor_l akira] #1924051","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","17698681","   5","BAmas12_dor","  74"," 13",NA
"392","17698681","(BAmas12 midline neuron 1 right) [*BAmas12_dor_r akira] #17698681","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R"," 1924051","   5","BAmas12_dor","  36"," 13",NA
"393","17359101","(BAmas12 midline neuron 2 left) [*BAmas12_ven_l akira] #17359101","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","  865151"," 931","BAmas12_ven","  78"," 32",NA
"394","  865151","(BAmas12 midline neuron 2 right) [*BAmas12_ven_r akira] #865151","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17359101"," 931","BAmas12_ven","  80"," 20",NA
"395","17423125","(BAmas12 midline neuron 4 left) [*BAmas12_ven_l akira] #17423125","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L"," 5559657"," 955","BAmas12_ven","  71"," 11",NA
"396"," 5559657","(BAmas12 midline neuron 4 right) [*BAmas12_ven_r akira] #5559657","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17423125"," 955","BAmas12_ven"," 168"," 44",NA
"397","13832416","(BAmas12_dor Hook left) [*BAmas12_dor_l akira] #13832416","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 5591201"," 608","BAmas12_dor","  54"," 10",NA
"398"," 5591201","(BAmas12_dor Hook right) [*BAmas12_dor_r akira] #5591201","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","13832416"," 608","BAmas12_dor","  67"," 12",NA
"399","17359111","(BAmas12_dor SEZ descending left) [*BAmas12_dor_l akira] #17359111","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","16316973"," 932","BAmas12_dor","  59"," 19",NA
"400","16316973","(BAmas12_dor SEZ descending right) [*BAmas12_dor_r akira] #16316973","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17359111"," 932","BAmas12_dor","   0","  0",NA
"401","16906721","(BAmas12_dor ascending 1 left) [*BAmas12_dor_l akira] #16906721","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L"," 5590611"," 851","BAmas12_dor","  49"," 30",NA
"402"," 5590611","(BAmas12_dor ascending 1 right) [*BAmas12_dor_r akira] #5590611","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16906721"," 851","BAmas12_dor","  48"," 26",NA
"403"," 8154054","(BAmas12_dor center output 1 left) [*BAmas12_dor_l akira] #8154054","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","  858479"," 260","BAmas12_dor","  74"," 30",NA
"404","  858479","(BAmas12_dor center output 1 right) [*BAmas12_dor_r akira] #858479","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 8154054"," 260","BAmas12_dor","  42"," 28",NA
"405"," 8216541","(BAmas12_dor center output 2 left) [*BAmas12_dor_l akira] #8216541","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L"," 4541081"," 263","BAmas12_dor","  51"," 20",NA
"406"," 4541081","(BAmas12_dor center output 2 right) [*BAmas12_dor_r akira] #4541081","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R"," 8216541"," 263","BAmas12_dor","  53"," 11",NA
"407","13830600","(BAmas12_dor descending 1 left) [*BAmas12_dor_l akira] #13830600","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16057212"," 607","BAmas12_dor","  83"," 16",NA
"408","16057212","(BAmas12_dor descending 1 right) [*BAmas12_dor_r akira] #16057212","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","13830600"," 607","BAmas12_dor","  87"," 16",NA
"409","13833814","(BAmas12_dor descending 2 left) [*BAmas12_dor_l akira] #13833814","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16316981"," 609","BAmas12_dor","  61"," 26",NA
"410","16316981","(BAmas12_dor descending 2 right) [*BAmas12_dor_r akira] #16316981","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","13833814"," 609","BAmas12_dor","  75"," 17",NA
"411","16424131","(BAmas12_ven descending 1 left) [*BAmas12_ven_l akira] #16424131","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","13167025"," 770","BAmas12_ven","  82"," 17",NA
"412","13167025","(BAmas12_ven descending 1 right) [*BAmas12_ven_r akira] #13167025","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","16424131"," 770","BAmas12_ven","  56"," 32",NA
"413","17732791","(BAmas12_ven descending 2 left) [*BAmas12_ven_l akira] #17732791","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15334461"," 996","BAmas12_ven","  59"," 10",NA
"414","15334461","(BAmas12_ven descending 2 right) [*BAmas12_ven_r akira] #15334461","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","17732791"," 996","BAmas12_ven","  59"," 17",NA
"415"," 9787592","(BAmas12_ven descending 3 left) [*BAmas12_dor_l akira] #9787592","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13191017"," 363","BAmas12_dor","  44"," 23",NA
"416","13191017","(BAmas12_ven descending 3 right) [*BAmas12_ven_r akira] #13191017","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 9787592"," 363","BAmas12_ven","  44"," 27",NA
"417"," 9795662","(BAmas12_ven descending 4 left) [*BAmas12_ven_l akira] #9795662","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15250080"," 366","BAmas12_ven"," 117"," 59",NA
"418","15250080","(BAmas12_ven descending 4 right) [*BAmas12_ven_r akira] #15250080","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 9795662"," 366","BAmas12_ven","  75"," 75",NA
"419","17359501","(BAmd descending left) [*BAmd1_l akira] #17359501","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L","13763548"," 934","BAmd1","  53"," 21",NA
"420","13763548","(BAmd descending right) [*BAmd2_v_r akira] #13763548","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17359501"," 934","BAmd2_v","  74","  1",NA
"421","11157622","(BAmd1 PN 1 left) [*BAmd1_l akira] #11157622","Unk","","Unk","FALSE","TRUE","TRUE","TRUE","L","17036160"," 482","BAmd1","  62","  0",NA
"422","17036160","(BAmd1 PN 1 right) [*BAmd1_r akira] #17036160","Unk","","Unk","FALSE","TRUE","TRUE","TRUE","R","11157622"," 482","BAmd1","  70","  0",NA
"423","15547235","(BAmd1 PN 2 left) [*BAmd1_l akira] #15547235","Unk","","Unk","FALSE","TRUE","TRUE","TRUE","L","17036132"," 693","BAmd1","  79","  0",NA
"424","17036132","(BAmd1 PN 2 right) [*BAmd1_r akira] #17036132","Unk","","Unk","FALSE","TRUE","TRUE","TRUE","R","15547235"," 693","BAmd1","  73","  0",NA
"425","15541971","(BAmd1 bilateral left) [*BAmd1_l akira] #15541971","Unk","","Unk","FALSE","TRUE","TRUE","TRUE","L"," 5734134"," 692","BAmd1"," 116","  0",NA
"426"," 5734134","(BAmd1 bilateral right) [*BAmd1_r akira] #5734134","Unk","","Unk","FALSE","TRUE","TRUE","TRUE","R","15541971"," 692","BAmd1","  81","  0",NA
"427"," 9714476","(BAmd1 contralateral 1 left) [*BAmd1_l akira] #9714476","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","16709072"," 360","BAmd1","  31","100",NA
"428","16709072","(BAmd1 contralateral 1 right) [*BAmd1_r akira] #16709072","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R"," 9714476"," 360","BAmd1","  40"," 67",NA
"429","16561224","(BAmd2 contralateral descending 1 left) [*BAmd2_v_l akira] #16561224","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L"," 6702943"," 812","BAmd2_v","  61"," 49",NA
"430"," 6702943","(BAmd2 contralateral descending 1 right) [*BAmd2_v_r akira] #6702943","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","16561224"," 812","BAmd2_v","  68"," 31",NA
"431","17358864","(BAmd2 contralateral descending 2 left) [*BAmd2_v_l akira] #17358864","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","L","13842372"," 929","BAmd2_v","  60"," 44",NA
"432","13842372","(BAmd2 contralateral descending 2 right) [*BAmd2_v_r akira] #13842372","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","17358864"," 929","BAmd2_v","  69"," 37",NA
"433","13736919","(BAmd2 descending 1 left) [*BAmd2_v_l akira] #13736919","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L","17877682"," 603","BAmd2_v","  45"," 27",NA
"434","17877682","(BAmd2 descending 1 right) [*BAmd2_d_r akira] #17877682","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","13736919"," 603","BAmd2_d","  48"," 29",NA
"435","18929470","(BAmd2 descending 2 left) [*BAmd2_v_l akira] #18929470","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","BAmd2_v","  56"," 27",NA
"436"," 6700147","(BAmd2 descending 2 right; BAmd2 ven desc lat 4  ipsi VMC neuron 6700148) [*BAmd2_v_r akira] #6700147","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","      -1","  -1","BAmd2_v"," 110"," 17",NA
"437","14651659","(BAmd2_v descending left) [*BAmd2_v_l akira] #14651659","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L","13760954"," 652","BAmd2_v"," 101"," 17",NA
"438","13760954","(BAmd2_v descending right) [*BAmd2_v_r akira] #13760954","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","R","14651659"," 652","BAmd2_v"," 119","  6",NA
"439","16545113","(BAmv1/2 2 left) [*BAmv12_ven_l akira] #16545113","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","15732503"," 801","BAmv12_ven"," 120"," 11",NA
"440","15732503","(BAmv1/2 2 right) [*BAmv12_dor_r akira] #15732503","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","R","16545113"," 801","BAmv12_dor"," 109"," 17",NA
"441","18305476","(BAmv12 contralateral 1 left) [*BAmv12_dor_l akira] #18305476","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","13007383","1030","BAmv12_dor","  27","  0",NA
"442","13007383","(BAmv12 contralateral 1 right) [*BAmv12_dor_r akira] #13007383","O_dSEZ","","O_dSEZ","FALSE","FALSE","FALSE","TRUE","R","18305476","1030","BAmv12_dor","  21","  2",NA
"443","18695745","(BAmv12 contralateral 2? left) [*BAmv12_ven_l akira] #18695745","Unk","","Unk","FALSE","FALSE","FALSE","TRUE","L","      -1","  -1","BAmv12_ven","  24"," 18",NA
"444"," 4110483","(BAmv12 descending 1 left) [*BAmv12_ven_l akira] #4110483","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","L","17587730","  71","BAmv12_ven","  53"," 18",NA
"445","17587730","(BAmv12 descending 1 right) [*BAmv12_ven_r akira] #17587730","O_dVNC","","O_dVNC","FALSE","FALSE","FALSE","TRUE","R"," 4110483","  71","BAmv12_ven","  60","  1",NA
